# generated by causality-bench, do not edit by hand
# generated: 2026-09-12 12:38:38 UTC
# source: experiments/run_delay.py
# machine: AMD Ryzen 7 4700U with Radeon Graphics, 8 cores, 15 GiB, Linux 6.8.0-138-generic, Python 3.12.3
# rows: 270
nodes,events_per_node,message_probability,topology,delay_distribution,mean_delay,mean_interarrival,loss_probability,failure_probability,mean_failure_duration,seed,events,total_pairs,ordered_pairs,concurrent_pairs,causal_density,concurrency_ratio,lamport_tied_pairs,lamport_false_orderings,lamport_false_ordering_rate,lamport_concurrency_recall,lamport_order_precision,lamport_causal_recall,vector_false_ordering_rate,vector_concurrency_recall,vector_order_precision,vector_causal_recall,messages,lamport_timestamp_bytes,vector_timestamp_bytes,lamport_event_metadata_bytes,vector_event_metadata_bytes,lamport_message_metadata_bytes,vector_message_metadata_bytes,metadata_amplification,mean_vector_nonzero_entries,sparse_vector_timestamp_bytes,measured_lamport_retained_bytes,measured_vector_retained_bytes,simulation_seconds,graph_build_seconds,lamport_tick_ns,lamport_send_ns,lamport_receive_ns,vector_tick_ns,vector_send_ns,vector_receive_ns,local_events,send_events,receive_events,messages_lost,messages_dropped_by_network,messages_dropped_by_failure,failures,total_downtime,final_logical_time,experiment
8,1000,0.25,complete,deterministic,1.0,1.0,0.0,0.0,0.0,42,10005,50045010,49121607,923403,0.9815485499952943,0.018451450004705765,25231,898172,0.9726760688453471,0.027323931154652953,0.9820436631677241,1.0,0.0,1.0,1.0,1.0,2005,8,64,80040,640320,16040,128320,8.0,7.927636181909046,95.13163418290856,85120,1125672,0.05832903500049724,0.0799812369987194,120.679,121.10033333333334,271.34133333333335,137.61766666666668,140.04566666666668,549.1013333333333,5995,2005,2005,0,0,0,0,0.0,1016.8877380646217,delay
8,1000,0.25,complete,deterministic,1.0,1.0,0.0,0.0,0.0,43,9994,49935021,49012022,922999,0.9815159985614105,0.018484001438589564,25218,897781,0.9726781935841751,0.027321806415824938,0.9820119306020904,1.0,0.0,1.0,1.0,1.0,1994,8,64,79952,639616,15952,127616,8.0,7.928757254352612,95.14508705223135,85120,1124528,0.05228404700028477,0.03556540299905464,124.93733333333333,122.703,273.71933333333334,138.77,139.44466666666668,545.438,6006,1994,1994,0,0,0,0,0.0,1012.6042038461123,delay
8,1000,0.25,complete,deterministic,1.0,1.0,0.0,0.0,0.0,44,10027,50265351,49338576,926775,0.9815623489827018,0.01843765101729818,24947,901828,0.9730819238758058,0.026918076124194112,0.9820497462560214,1.0,0.0,1.0,1.0,1.0,2027,8,64,80216,641728,16216,129728,8.0,7.911538845118181,94.93846614141817,85120,1127960,0.0877350450027734,0.03641750899987528,120.399,125.211,276.107,136.60566666666668,138.179,595.3516666666667,5973,2027,2027,0,0,0,0,0.0,1034.274041382427,delay
8,1000,0.25,complete,deterministic,1.0,1.0,0.0,0.0,0.0,45,10017,50165136,49226146,938990,0.9812820202460928,0.018717979753907175,25105,913885,0.9732638260258363,0.02673617397416373,0.9817733459319161,1.0,0.0,1.0,1.0,1.0,2017,8,64,80136,641088,16136,129088,8.0,7.919436957172806,95.03324348607367,85120,1126920,0.08770032999746036,0.03758622700115666,137.56433333333334,137.94833333333332,312.56166666666667,156.68,157.66533333333334,634.4113333333333,5983,2017,2017,0,0,0,0,0.0,1063.183362923758,delay
8,1000,0.25,complete,deterministic,1.0,1.0,0.0,0.0,0.0,46,9975,49745325,48819590,925735,0.9813905125758049,0.01860948742419514,25467,900268,0.9724899674312844,0.02751003256871567,0.9818931904431425,1.0,0.0,1.0,1.0,1.0,1975,8,64,79800,638400,15800,126400,8.0,7.917593984962406,95.01112781954888,85120,1122552,0.09221996300038882,0.035664438000821974,123.06033333333333,121.84466666666667,273.44866666666667,139.391,140.54,556.101,6025,1975,1975,0,0,0,0,0.0,1026.6697865112556,delay
8,1000,0.25,complete,deterministic,1.0,1.0,0.0,0.0,0.0,47,10031,50305465,49396727,908738,0.9819356008338259,0.018064399166174094,25108,883630,0.9723704742180914,0.027629525781908536,0.9824259402135908,1.0,0.0,1.0,1.0,1.0,2031,8,64,80248,641984,16248,129984,8.0,7.924334562855149,95.09201475426178,85120,1128376,0.05258338699786691,0.07247060400186456,126.35966666666667,121.99833333333333,281.921,140.31966666666668,141.46833333333333,551.9433333333334,5969,2031,2031,0,0,0,0,0.0,1050.212991677097,delay
8,1000,0.25,complete,deterministic,1.0,1.0,0.0,0.0,0.0,48,10006,50055015,49110779,944236,0.9811360360195677,0.01886396398043233,25374,918862,0.973127480841654,0.026872519158346007,0.9816336479408277,1.0,0.0,1.0,1.0,1.0,2006,8,64,80048,640384,16048,128384,8.0,7.91245252848291,94.94943034179492,85120,1125776,0.05217430199991213,0.07279217600080301,125.515,122.73966666666666,273.983,143.01433333333333,140.60333333333332,553.5263333333334,5994,2006,2006,0,0,0,0,0.0,984.9241091606174,delay
8,1000,0.25,complete,deterministic,1.0,1.0,0.0,0.0,0.0,49,10048,50476128,49558947,917181,0.9818294105284779,0.018170589471522062,25094,892087,0.9726400786758557,0.027359921324144307,0.9823177657766142,1.0,0.0,1.0,1.0,1.0,2048,8,64,80384,643072,16384,131072,8.0,7.932921974522293,95.19506369426752,85120,1130144,0.0561477509982069,0.07665992799957166,123.361,127.10466666666666,274.00966666666665,142.547,145.11166666666668,562.7036666666667,5952,2048,2048,0,0,0,0,0.0,1041.3584746618947,delay
8,1000,0.25,complete,deterministic,1.0,1.0,0.0,0.0,0.0,50,9994,49935021,48988648,946373,0.9810479102431938,0.01895208975680615,24944,921429,0.9736425278405026,0.026357472159497367,0.9815382172221453,1.0,0.0,1.0,1.0,1.0,1994,8,64,79952,639616,15952,127616,8.0,7.918651190714429,95.02381428857315,85120,1124528,0.05516721500316635,0.036038819001987576,114.374,112.995,269.46133333333336,132.802,135.09966666666668,535.3956666666667,6006,1994,1994,0,0,0,0,0.0,1040.4189065205612,delay
8,1000,0.25,complete,deterministic,1.0,1.0,0.0,0.0,0.0,51,9989,49885066,48937878,947188,0.981012594029644,0.018987405970355937,25507,921681,0.973070815930945,0.02692918406905493,0.981514457438342,1.0,0.0,1.0,1.0,1.0,1989,8,64,79912,639296,15912,127296,8.0,7.926018620482531,95.11222344579038,85120,1124008,0.055520445999718504,0.03878303700184915,125.101,122.85,279.844,140.21933333333334,141.37133333333333,559.4976666666666,6011,1989,1989,0,0,0,0,0.0,1062.6757463590798,delay
