# generated by causality-bench, do not edit by hand
# generated: 2026-09-12 12:37:48 UTC
# source: experiments/run_message_rate.py
# machine: AMD Ryzen 7 4700U with Radeon Graphics, 8 cores, 15 GiB, Linux 6.8.0-138-generic, Python 3.12.3
# rows: 180
nodes,events_per_node,message_probability,topology,delay_distribution,mean_delay,mean_interarrival,loss_probability,failure_probability,mean_failure_duration,seed,events,total_pairs,ordered_pairs,concurrent_pairs,causal_density,concurrency_ratio,lamport_tied_pairs,lamport_false_orderings,lamport_false_ordering_rate,lamport_concurrency_recall,lamport_order_precision,lamport_causal_recall,vector_false_ordering_rate,vector_concurrency_recall,vector_order_precision,vector_causal_recall,messages,lamport_timestamp_bytes,vector_timestamp_bytes,lamport_event_metadata_bytes,vector_event_metadata_bytes,lamport_message_metadata_bytes,vector_message_metadata_bytes,metadata_amplification,mean_vector_nonzero_entries,sparse_vector_timestamp_bytes,measured_lamport_retained_bytes,measured_vector_retained_bytes,simulation_seconds,graph_build_seconds,lamport_tick_ns,lamport_send_ns,lamport_receive_ns,vector_tick_ns,vector_send_ns,vector_receive_ns,local_events,send_events,receive_events,messages_lost,messages_dropped_by_network,messages_dropped_by_failure,failures,total_downtime,final_logical_time,experiment
8,1000,0.05,complete,exponential,10.0,1.0,0.0,0.0,0.0,42,8392,35208636,31322106,3886530,0.889614298037561,0.11038570196243899,26004,3860526,0.9933091986939506,0.006690801306049355,0.8902718250300319,1.0,0.0,1.0,1.0,1.0,392,8,64,67136,537088,3136,25088,8.0,7.371901811248808,88.4628217349857,67168,939968,0.047458069002459524,0.043887833002372645,154.19533333333334,153.57766666666666,351.37466666666666,172.17233333333334,173.438,683.8806666666667,7608,392,392,0,0,0,0,0.0,1043.312306980311,message_rate
8,1000,0.05,complete,exponential,10.0,1.0,0.0,0.0,0.0,43,8420,35443990,31736725,3707265,0.8954049755684955,0.10459502443150447,25867,3681398,0.9930226191006039,0.006977380899396185,0.8960589187631428,1.0,0.0,1.0,1.0,1.0,420,8,64,67360,538880,3360,26880,8.0,7.664489311163895,91.97387173396675,75616,951328,0.08650270200087107,0.031307324999943376,166.04433333333333,142.31,325.336,167.92133333333334,167.25966666666667,679.0283333333333,7580,420,420,0,0,0,0,0.0,1012.7771538359522,message_rate
8,1000,0.05,complete,exponential,10.0,1.0,0.0,0.0,0.0,44,8416,35410320,31795307,3615013,0.8979107503123384,0.10208924968766167,25946,3589067,0.9928227090746286,0.007177290925371499,0.8985691537174008,1.0,0.0,1.0,1.0,1.0,416,8,64,67328,538624,3328,26624,8.0,7.59648288973384,91.15779467680608,75616,950912,0.05384997700093663,0.09588068300217856,148.00033333333334,149.56333333333333,337.415,175.21466666666666,171.33733333333333,679.7093333333333,7584,416,416,0,0,0,0,0.0,1064.0359242161078,message_rate
8,1000,0.05,complete,exponential,10.0,1.0,0.0,0.0,0.0,45,8400,35275800,31463792,3812008,0.8919370219810748,0.10806297801892516,25811,3786197,0.9932290278509384,0.0067709721490615965,0.8925901225103928,1.0,0.0,1.0,1.0,1.0,400,8,64,67200,537600,3200,25600,8.0,7.538333333333333,90.46,75616,949248,0.04984579899974051,0.03182546600146452,136.58566666666667,142.05266666666665,309.42266666666666,159.10466666666667,160.44733333333335,649.5766666666667,7600,400,400,0,0,0,0,0.0,1081.3527168703438,message_rate
8,1000,0.05,complete,exponential,10.0,1.0,0.0,0.0,0.0,46,8364,34974066,31010596,3963470,0.8866740286931465,0.11332597130685348,25520,3937950,0.9935611976374238,0.006438802362576227,0.8873214925736824,1.0,0.0,1.0,1.0,1.0,364,8,64,66912,535296,2912,23296,8.0,7.602702056432329,91.23242467718795,67168,937056,0.07976026599862962,0.03145192599913571,176.07633333333334,153.1,367.4816666666667,180.12066666666666,187.66466666666668,752.0416666666666,7636,364,364,0,0,0,0,0.0,1064.623206700631,message_rate
8,1000,0.05,complete,exponential,10.0,1.0,0.0,0.0,0.0,47,8389,35183466,31092206,4091260,0.8837164024715473,0.11628359752845271,25709,4065551,0.9937161167953149,0.00628388320468511,0.8843626173307928,1.0,0.0,1.0,1.0,1.0,389,8,64,67112,536896,3112,24896,8.0,7.681606866134223,92.17928239361068,67168,939656,0.05093350599781843,0.06323224700099672,129.81666666666666,125.916,283.1066666666667,142.05933333333334,147.79,585.396,7611,389,389,0,0,0,0,0.0,1043.9205791372003,message_rate
8,1000,0.05,complete,exponential,10.0,1.0,0.0,0.0,0.0,48,8402,35292601,31489007,3803594,0.8922268721424074,0.10777312785759259,26057,3777537,0.9931493739868136,0.006850626013186476,0.8928861019100709,1.0,0.0,1.0,1.0,1.0,402,8,64,67216,537728,3216,25728,8.0,7.51749583432516,90.20995001190192,75616,949456,0.04104093099886086,0.03245660700122244,116.46166666666667,116.73533333333333,286.216,138.41233333333332,140.413,566.1236666666666,7598,402,402,0,0,0,0,0.0,997.7677238816154,message_rate
8,1000,0.05,complete,exponential,10.0,1.0,0.0,0.0,0.0,49,8404,35309406,31509472,3799934,0.8923818203002338,0.10761817969976611,26178,3773756,0.9931109329793623,0.006889067020637727,0.8930439131022819,1.0,0.0,1.0,1.0,1.0,404,8,64,67232,537856,3232,25856,8.0,7.553545930509281,90.64255116611137,75616,949664,0.04231138099930831,0.031192340000416152,128.49366666666666,132.47133333333332,305.4886666666667,162.17033333333333,149.864,599.5496666666667,7596,404,404,0,0,0,0,0.0,1039.6022794037117,message_rate
8,1000,0.05,complete,exponential,10.0,1.0,0.0,0.0,0.0,50,8392,35208636,31163567,4045069,0.8851114539057975,0.11488854609420257,26080,4018989,0.9935526439722042,0.006447356027795817,0.8857675661768292,1.0,0.0,1.0,1.0,1.0,392,8,64,67136,537088,3136,25088,8.0,7.502264061010486,90.02716873212583,67168,939968,0.047590175003279,0.07339308399969013,127.17466666666667,122.486,289.13466666666665,141.46133333333333,148.301,569.022,7608,392,392,0,0,0,0,0.0,1096.7804898648212,message_rate
8,1000,0.05,complete,exponential,10.0,1.0,0.0,0.0,0.0,51,8386,35158305,31259114,3899191,0.8890961609212958,0.11090383907870416,25649,3873542,0.9934219688135308,0.006578031186469193,0.8897452558098653,1.0,0.0,1.0,1.0,1.0,386,8,64,67088,536704,3088,24704,8.0,7.581564512282376,90.9787741473885,67168,939344,0.04016621399932774,0.07234720500127878,146.414,147.837,332.85333333333335,170.31533333333334,172.6,679.9333333333333,7614,386,386,0,0,0,0,0.0,1080.106917713502,message_rate
